SPIKE,890,87,890,61,912.981,74,3
SPIKE,890,115,890,89,912.981,102,3
SPIKE,890,143,890,117,912.981,130,3
SPIKE,925,169,925,143,947.981,156,3
SPIKE,925,143,925,169,902.019,156,1
SPIKE,912,239,938,239,925,261.981,0
SPIKE,900,261,926,261,913,283.981,0
SPIKE,312,327,338,327,325,349.981,0
SPIKE,242,381,242,355,264.981,368,3
SPIKE,240,352,214,352,227,329.019,2
SPIKE,240,326,240,352,217.019,339,1
SPIKE,214,350,214,324,236.981,337,3
SPIKE,214,325,240,325,227,347.981,0
SPIKE,135,374,135,348,157.981,361,3
SPIKE,215,356,215,382,192.019,369,1
SPIKE,204,386,204,412,181.019,399,1
SPIKE,135,349,135,375,112.019,362,1
SPIKE,436,490,436,516,413.019,503,1
SPIKE,464,514,464,488,486.981,501,3
SPIKE,567,533,567,559,544.019,546,1
SPIKE,550,614,524,614,537,591.019,2
SPIKE,525,642,551,642,538,664.981,0
SPIKE,525,617,525,643,502.019,630,1
SPIKE,553,641,553,615,575.981,628,3
SPIKE,582,474,582,500,559.019,487,1
SPIKE,560,513,560,487,582.981,500,3
SPIKE,582,500,582,526,559.019,513,1
SPIKE,560,539,560,513,582.981,526,3
SPIKE,582,526,582,552,559.019,539,1
SPIKE,582,541,582,567,559.019,554,1
SPIKE,582,535,582,561,559.019,548,1
SPIKE,612,498,612,472,634.981,485,3
SPIKE,771,543,771,569,748.019,556,1
